Temp , Taille , ex , num
(15:51:05.295) ,350578 ,  10 , 4075
(15:51:05.304) ,350664 ,  11 , 4076
(15:51:05.314) ,350750 ,   8 , 4077
(15:51:05.323) ,350836 ,  13 , 4078
(15:51:05.333) ,350922 ,  13 , 4079
(15:51:05.342) ,351008 ,  13 , 4080
(15:51:05.352) ,351094 ,  12 , 4081
(15:51:05.361) ,351180 ,  13 , 4082
(15:51:05.370) ,351266 ,  12 , 4083
(15:51:05.381) ,351352 ,  12 , 4084
(15:51:05.390) ,351438 ,  13 , 4085
(15:51:05.401) ,351524 ,  11 , 4086
(15:51:05.412) ,351610 ,  11 , 4087
(15:51:05.420) ,351696 ,  12 , 4088
(15:51:05.431) ,351782 ,  13 , 4089
(15:51:05.440) ,351868 ,  17 , 4090
(15:51:05.450) ,351954 ,  14 , 4091
(15:51:05.459) ,352040 ,  13 , 4092
(15:51:05.469) ,352126 ,  12 , 4093
(15:51:05.480) ,352212 ,   9 , 4094
(15:51:05.489) ,352298 ,  13 , 4095
(15:51:05.499) ,352384 ,  12 , 4096
(15:51:05.508) ,352470 ,  12 , 4097
(15:51:05.518) ,352556 ,  13 , 4098
(15:51:05.527) ,352642 ,  13 , 4099
(15:51:05.537) ,352728 ,  13 , 4100
(15:51:05.549) ,352814 ,  14 , 4101
(15:51:05.558) ,352900 ,  14 , 4102
(15:51:05.570) ,352986 ,  12 , 4103
(15:51:05.580) ,353072 ,   9 , 4104
(15:51:05.589) ,353158 ,  14 , 4105
(15:51:05.599) ,353244 ,   9 , 4106
(15:51:05.608) ,353330 ,  13 , 4107
(15:51:05.618) ,353416 ,  13 , 4108
(15:51:05.627) ,353502 ,  15 , 4109
(15:51:05.636) ,353588 ,  14 , 4110
(15:51:05.646) ,353674 ,  15 , 4111
(15:51:05.655) ,353760 ,  15 , 4112
(15:51:05.665) ,353846 ,  14 , 4113
(15:51:05.675) ,353932 ,  13 , 4114
(15:51:05.688) ,354018 ,  13 , 4115
(15:51:05.698) ,354104 ,  12 , 4116
(15:51:05.707) ,354190 ,  13 , 4117
(15:51:05.717) ,354276 ,  12 , 4118
(15:51:05.726) ,354362 ,  14 , 4119
(15:51:05.736) ,354448 ,  11 , 4120
(15:51:05.746) ,354534 ,  14 , 4121
(15:51:05.755) ,354620 ,  13 , 4122
(15:51:05.764) ,354706 ,  11 , 4123
(15:51:05.773) ,354792 ,  11 , 4124
(15:51:05.783) ,354878 ,  13 , 4125
(15:51:05.792) ,354964 ,  14 , 4126
(15:51:05.804) ,355050 ,  13 , 4127
(15:51:05.815) ,355136 ,  12 , 4128
(15:51:05.824) ,355222 ,  12 , 4129
(15:51:05.834) ,355308 ,  13 , 4130
(15:51:05.845) ,355394 ,  15 , 4131
(15:51:05.856) ,355480 ,  13 , 4132
(15:51:05.866) ,355566 ,  15 , 4133
(15:51:05.875) ,355652 ,  14 , 4134
(15:51:05.885) ,355738 ,  13 , 4135
(15:51:05.895) ,355824 ,  14 , 4136
(15:51:05.904) ,355910 ,  14 , 4137
(15:51:05.914) ,355996 ,  16 , 4138
(15:51:05.923) ,356082 ,  13 , 4139
(15:51:05.933) ,356168 ,  13 , 4140
(15:51:05.945) ,356254 ,  12 , 4141
(15:51:05.953) ,356340 ,  12 , 4142
(15:51:05.963) ,356426 ,  12 , 4143
(15:51:05.972) ,356512 ,  13 , 4144
(15:51:05.982) ,356598 ,  15 , 4145
(15:51:05.991) ,356684 ,  14 , 4146
(15:51:06.001) ,356770 ,  11 , 4147
(15:51:06.013) ,356856 ,   9 , 4148
(15:51:06.022) ,356942 ,  14 , 4149
(15:51:06.031) ,357028 ,  13 , 4150
(15:51:06.041) ,357114 ,  14 , 4151
(15:51:06.051) ,357200 ,  14 , 4152
(15:51:06.061) ,357286 ,  14 , 4153
(15:51:06.070) ,357372 ,  14 , 4154
(15:51:06.081) ,357458 ,  14 , 4155
(15:51:06.090) ,357544 ,  14 , 4156
(15:51:06.100) ,357630 ,  11 , 4157
(15:51:06.110) ,357716 ,  12 , 4158
(15:51:06.119) ,357802 ,  12 , 4159
(15:51:06.129) ,357888 ,  13 , 4160
(15:51:06.138) ,357974 ,  13 , 4161
(15:51:06.148) ,358060 ,  13 , 4162
(15:51:06.159) ,358146 ,  14 , 4163
(15:51:06.169) ,358232 ,  16 , 4164
(15:51:06.179) ,358318 ,  14 , 4165
(15:51:06.188) ,358404 ,  12 , 4166
(15:51:06.198) ,358490 ,  14 , 4167
(15:51:06.207) ,358576 ,  14 , 4168
(15:51:06.217) ,358662 ,  11 , 4169
(15:51:06.228) ,358748 ,   9 , 4170
(15:51:06.239) ,358834 ,   7 , 4171
(15:51:06.249) ,358920 ,  13 , 4172
(15:51:06.258) ,359006 ,  14 , 4173
(15:51:06.268) ,359092 ,  12 , 4174
(15:51:06.277) ,359178 ,  14 , 4175
(15:51:06.286) ,359264 ,  14 , 4176
(15:51:06.296) ,359350 ,  11 , 4177
(15:51:06.307) ,359436 ,  14 , 4178
(15:51:06.317) ,359522 ,  12 , 4179
(15:51:06.327) ,359608 ,  13 , 4180
(15:51:06.337) ,359694 ,  14 , 4181
(15:51:06.347) ,359780 ,  11 , 4182
(15:51:06.356) ,359866 ,  14 , 4183
(15:51:06.366) ,359952 ,  12 , 4184
(15:51:06.375) ,360038 ,  12 , 4185
(15:51:06.386) ,360124 ,  12 , 4186
(15:51:06.395) ,360210 ,  13 , 4187
(15:51:06.406) ,360296 ,  14 , 4188
(15:51:06.416) ,360382 ,  14 , 4189
(15:51:06.426) ,360468 ,  14 , 4190
(15:51:06.436) ,360554 ,  14 , 4191
(15:51:06.446) ,360640 ,   8 , 4192
(15:51:06.457) ,360726 ,  12 , 4193
(15:51:06.466) ,360812 ,  13 , 4194
(15:51:06.475) ,360898 ,  15 , 4195
(15:51:06.486) ,360984 ,  13 , 4196
(15:51:06.495) ,361070 ,  12 , 4197
(15:51:06.504) ,361156 ,  14 , 4198
(15:51:06.514) ,361242 ,  10 , 4199
(15:51:06.523) ,361328 ,  14 , 4200
(15:51:06.533) ,361414 ,  14 , 4201
(15:51:06.543) ,361500 ,  13 , 4202
(15:51:06.552) ,361586 ,  14 , 4203
(15:51:06.562) ,361672 ,   9 , 4204
(15:51:06.574) ,361758 ,  16 , 4205
(15:51:06.583) ,361844 ,  14 , 4206
(15:51:06.595) ,361930 ,  13 , 4207
(15:51:06.604) ,362016 ,  16 , 4208
(15:51:06.614) ,362102 ,  11 , 4209
(15:51:06.623) ,362188 ,  18 , 4210
(15:51:06.634) ,362274 ,  15 , 4211
(15:51:06.643) ,362360 ,  14 , 4212
(15:51:06.653) ,362446 ,  14 , 4213
(15:51:06.663) ,362532 ,   8 , 4214
(15:51:06.672) ,362618 ,  17 , 4215
(15:51:06.682) ,362704 ,  13 , 4216
(15:51:06.692) ,362790 ,  16 , 4217
(15:51:06.705) ,362876 ,  12 , 4218
(15:51:06.719) ,362962 ,   6 , 4219
(15:51:06.731) ,363048 ,  14 , 4220
(15:51:06.743) ,363134 ,  14 , 4221
(15:51:06.752) ,363220 ,  14 , 4222
(15:51:06.763) ,363306 ,   5 , 4223
(15:51:06.772) ,363392 ,  11 , 4224
(15:51:06.782) ,363478 ,  15 , 4225
(15:51:06.791) ,363564 ,  14 , 4226
(15:51:06.802) ,363650 ,  13 , 4227
(15:51:06.814) ,363736 ,  14 , 4228
(15:51:06.827) ,363822 ,  17 , 4229
(15:51:06.841) ,363908 ,  17 , 4230
(15:51:06.853) ,363994 ,  12 , 4231
(15:51:06.864) ,364080 ,  13 , 4232
(15:51:06.874) ,364166 ,  16 , 4233
(15:51:06.887) ,364252 ,  12 , 4234
(15:51:06.897) ,364338 ,  12 , 4235
(15:51:06.908) ,364424 ,  14 , 4236
(15:51:06.918) ,364510 ,  12 , 4237
(15:51:06.928) ,364596 ,  13 , 4238
(15:51:06.938) ,364682 ,  15 , 4239
(15:51:06.948) ,364768 ,  15 , 4240
(15:51:06.957) ,364854 ,  12 , 4241
(15:51:06.967) ,364940 ,  13 , 4242
(15:51:06.977) ,365026 ,  12 , 4243
(15:51:06.986) ,365112 ,  14 , 4244
(15:51:06.996) ,365198 ,  10 , 4245
(15:51:07.005) ,365284 ,  14 , 4246
(15:51:07.016) ,365370 ,  13 , 4247
(15:51:07.026) ,365456 ,  14 , 4248
(15:51:07.036) ,365542 ,  14 , 4249
(15:51:07.048) ,365628 ,  14 , 4250
(15:51:07.057) ,365714 ,  12 , 4251
(15:51:07.067) ,365800 ,  14 , 4252
(15:51:07.076) ,365886 ,  16 , 4253
(15:51:07.086) ,365972 ,  13 , 4254
(15:51:07.096) ,366058 ,  13 , 4255
(15:51:07.105) ,366144 ,  14 , 4256
(15:51:07.115) ,366230 ,  14 , 4257
(15:51:07.124) ,366316 ,  14 , 4258
(15:51:07.136) ,366402 ,  12 , 4259
(15:51:07.146) ,366488 ,  15 , 4260
(15:51:07.155) ,366574 ,  15 , 4261
(15:51:07.165) ,366660 ,  14 , 4262
(15:51:07.174) ,366746 ,  14 , 4263
(15:51:07.186) ,366832 ,  13 , 4264
(15:51:07.195) ,366918 ,  12 , 4265
(15:51:07.204) ,367004 ,  14 , 4266
(15:51:07.215) ,367090 ,  12 , 4267
(15:51:07.224) ,367176 ,  14 , 4268
(15:51:07.235) ,367262 ,  14 , 4269
(15:51:07.246) ,367348 ,  13 , 4270
(15:51:07.256) ,367434 ,  14 , 4271
(15:51:07.265) ,367520 ,  14 , 4272
(15:51:07.275) ,367606 ,  14 , 4273
(15:51:07.285) ,367692 ,  14 , 4274
(15:51:07.294) ,367778 ,  14 , 4275
(15:51:07.304) ,367864 ,  14 , 4276
(15:51:07.314) ,367950 ,  15 , 4277
(15:51:07.325) ,368036 ,  14 , 4278
(15:51:07.335) ,368122 ,  14 , 4279
(15:51:07.345) ,368208 ,  10 , 4280
(15:51:07.355) ,368294 ,  11 , 4281
(15:51:07.366) ,368380 ,  13 , 4282
(15:51:07.376) ,368466 ,  14 , 4283
(15:51:07.386) ,368552 ,  18 , 4284
(15:51:07.396) ,368638 ,  11 , 4285
(15:51:07.405) ,368724 ,  12 , 4286
(15:51:07.416) ,368810 ,  14 , 4287
(15:51:07.425) ,368896 ,  14 , 4288
(15:51:07.435) ,368982 ,  14 , 4289
(15:51:07.445) ,369068 ,  12 , 4290
(15:51:07.455) ,369154 ,  14 , 4291
(15:51:07.465) ,369240 ,  14 , 4292
(15:51:07.476) ,369326 ,  12 , 4293
(15:51:07.486) ,369412 ,  14 , 4294
(15:51:07.496) ,369498 ,  11 , 4295
(15:51:07.505) ,369584 ,  17 , 4296
(15:51:07.515) ,369670 ,  14 , 4297
(15:51:07.524) ,369756 ,  14 , 4298
(15:51:07.535) ,369842 ,  13 , 4299
(15:51:07.545) ,369928 ,  12 , 4300
(15:51:07.554) ,370014 ,  14 , 4301
(15:51:07.565) ,370100 ,  15 , 4302
(15:51:07.578) ,370186 ,  11 , 4303
(15:51:07.587) ,370272 ,  14 , 4304
(15:51:07.597) ,370358 ,  12 , 4305
(15:51:07.607) ,370444 ,  14 , 4306
(15:51:07.617) ,370530 ,  13 , 4307
(15:51:07.627) ,370616 ,  14 , 4308
(15:51:07.637) ,370702 ,  12 , 4309
(15:51:07.648) ,370788 ,  16 , 4310
(15:51:07.656) ,370874 ,  13 , 4311
(15:51:07.666) ,370960 ,  12 , 4312
(15:51:07.678) ,371046 ,  13 , 4313
(15:51:07.687) ,371132 ,  14 , 4314
(15:51:07.699) ,371218 ,  18 , 4315
(15:51:07.708) ,371304 ,  14 , 4316
(15:51:07.718) ,371390 ,  14 , 4317
(15:51:07.729) ,371476 ,  10 , 4318
(15:51:07.738) ,371562 ,  12 , 4319
(15:51:07.748) ,371648 ,  14 , 4320
(15:51:07.757) ,371734 ,  16 , 4321
(15:51:07.768) ,371820 ,  11 , 4322
(15:51:07.778) ,371906 ,  14 , 4323
(15:51:07.787) ,371992 ,  14 , 4324
(15:51:07.797) ,372078 ,   7 , 4325
(15:51:07.809) ,372164 ,  16 , 4326
(15:51:07.820) ,372250 ,  14 , 4327
(15:51:07.831) ,372336 ,  12 , 4328
(15:51:07.841) ,372422 ,  13 , 4329
(15:51:07.851) ,372508 ,  12 , 4330
(15:51:07.861) ,372594 ,  14 , 4331
(15:51:07.871) ,372680 ,  13 , 4332
(15:51:07.881) ,372766 ,  11 , 4333
(15:51:07.891) ,372852 ,  14 , 4334
(15:51:07.901) ,372938 ,  12 , 4335
(15:51:07.911) ,373024 ,  12 , 4336
(15:51:07.920) ,373110 ,  12 , 4337
(15:51:07.931) ,373196 ,  13 , 4338
(15:51:07.941) ,373282 ,  12 , 4339
(15:51:07.951) ,373368 ,  12 , 4340
(15:51:07.964) ,373454 ,  13 , 4341
(15:51:07.974) ,373540 ,  13 , 4342
(15:51:07.984) ,373626 ,  12 , 4343
(15:51:07.994) ,373712 ,  12 , 4344
(15:51:08.003) ,373798 ,  12 , 4345
(15:51:08.014) ,373884 ,  10 , 4346
(15:51:08.023) ,373970 ,  12 , 4347
(15:51:08.034) ,374056 ,  11 , 4348
(15:51:08.048) ,374142 ,  19 , 4349
(15:51:08.062) ,374228 ,  11 , 4350
(15:51:08.071) ,374314 ,  13 , 4351
(15:51:08.081) ,374400 ,  12 , 4352
(15:51:08.091) ,374486 ,  13 , 4353
(15:51:08.101) ,374572 ,  14 , 4354
(15:51:08.112) ,374658 ,  14 , 4355
(15:51:08.121) ,374744 ,  12 , 4356
(15:51:08.132) ,374830 ,  13 , 4357
(15:51:08.144) ,374916 ,  12 , 4358
(15:51:08.154) ,375002 ,  12 , 4359
(15:51:08.164) ,375088 ,  10 , 4360
(15:51:08.174) ,375174 ,  14 , 4361
(15:51:08.184) ,375260 ,  14 , 4362
(15:51:08.193) ,375346 ,  12 , 4363
(15:51:08.203) ,375432 ,  14 , 4364
(15:51:08.214) ,375518 ,   8 , 4365
(15:51:08.223) ,375604 ,  13 , 4366
(15:51:08.233) ,375690 ,  10 , 4367
(15:51:08.243) ,375776 ,  12 , 4368
(15:51:08.254) ,375862 ,  12 , 4369
(15:51:08.264) ,375948 ,  13 , 4370
(15:51:08.273) ,376034 ,  15 , 4371
(15:51:08.284) ,376120 ,  12 , 4372
(15:51:08.294) ,376206 ,  12 , 4373
(15:51:08.305) ,376292 ,  14 , 4374
(15:51:08.315) ,376378 ,  14 , 4375
(15:51:08.325) ,376464 ,  14 , 4376
(15:51:08.336) ,376550 ,  12 , 4377
(15:51:08.346) ,376636 ,  12 , 4378
(15:51:08.355) ,376722 ,  16 , 4379
(15:51:08.365) ,376808 ,  11 , 4380
(15:51:08.375) ,376894 ,  14 , 4381
(15:51:08.387) ,376980 ,  11 , 4382
(15:51:08.397) ,377066 ,  12 , 4383
(15:51:08.406) ,377152 ,  14 , 4384
(15:51:08.417) ,377238 ,  14 , 4385
(15:51:08.427) ,377324 ,  12 , 4386
(15:51:08.437) ,377410 ,  12 , 4387
(15:51:08.448) ,377496 ,  13 , 4388
(15:51:08.457) ,377582 ,  15 , 4389
(15:51:08.469) ,377668 ,  13 , 4390
(15:51:08.479) ,377754 ,  12 , 4391
(15:51:08.488) ,377840 ,  12 , 4392
(15:51:08.499) ,377926 ,  12 , 4393
(15:51:08.508) ,378012 ,  14 , 4394
(15:51:08.519) ,378098 ,   4 , 4395
(15:51:08.530) ,378184 ,  11 , 4396
(15:51:08.539) ,378270 ,  12 , 4397
(15:51:08.550) ,378356 ,  11 , 4398
(15:51:08.559) ,378442 ,  14 , 4399
(15:51:08.570) ,378528 ,  12 , 4400
(15:51:08.580) ,378614 ,  15 , 4401
(15:51:08.590) ,378700 ,  14 , 4402
(15:51:08.600) ,378786 ,  14 , 4403
(15:51:08.609) ,378872 ,  13 , 4404
(15:51:08.621) ,378958 ,  11 , 4405
(15:51:08.632) ,379044 ,  14 , 4406
(15:51:08.643) ,379130 ,  13 , 4407
(15:51:08.653) ,379216 ,  12 , 4408
(15:51:08.663) ,379302 ,  12 , 4409
(15:51:08.672) ,379388 ,  13 , 4410
(15:51:08.683) ,379474 ,  14 , 4411
(15:51:08.693) ,379560 ,  14 , 4412
(15:51:08.703) ,379646 ,  12 , 4413
(15:51:08.713) ,379732 ,  13 , 4414
(15:51:08.723) ,379818 ,  14 , 4415
(15:51:08.733) ,379904 ,  12 , 4416
(15:51:08.743) ,379990 ,  12 , 4417
(15:51:08.753) ,380076 ,  12 , 4418
(15:51:08.767) ,380162 ,   9 , 4419
(15:51:08.776) ,380248 ,  12 , 4420
(15:51:08.787) ,380334 ,  15 , 4421
(15:51:08.797) ,380420 ,  12 , 4422
(15:51:08.807) ,380506 ,  14 , 4423
(15:51:08.817) ,380592 ,  15 , 4424
(15:51:08.827) ,380678 ,  12 , 4425
(15:51:08.838) ,380764 ,  13 , 4426
(15:51:08.849) ,380850 ,  10 , 4427
(15:51:08.859) ,380936 ,  14 , 4428
(15:51:08.869) ,381022 ,  15 , 4429
(15:51:08.880) ,381108 ,  14 , 4430
(15:51:08.891) ,381194 ,  10 , 4431
(15:51:08.901) ,381280 ,  12 , 4432
(15:51:08.914) ,381366 ,  13 , 4433
(15:51:08.923) ,381452 ,  12 , 4434
(15:51:08.934) ,381538 ,  12 , 4435
(15:51:08.944) ,381624 ,  13 , 4436
(15:51:08.954) ,381710 ,  11 , 4437
(15:51:08.965) ,381796 ,  14 , 4438
(15:51:08.974) ,381882 ,  12 , 4439
(15:51:08.984) ,381968 ,  12 , 4440
(15:51:08.997) ,382054 ,  12 , 4441
(15:51:09.010) ,382140 ,  12 , 4442
(15:51:09.021) ,382226 ,  11 , 4443
(15:51:09.032) ,382312 ,  14 , 4444
(15:51:09.042) ,382398 ,  11 , 4445
(15:51:09.052) ,382484 ,  10 , 4446
(15:51:09.064) ,382570 ,   9 , 4447
(15:51:09.074) ,382656 ,  14 , 4448
(15:51:09.085) ,382742 ,  16 , 4449
(15:51:09.095) ,382828 ,  13 , 4450
(15:51:09.104) ,382914 ,  16 , 4451
(15:51:09.115) ,383000 ,  10 , 4452
(15:51:09.124) ,383086 ,  14 , 4453
(15:51:09.137) ,383172 ,  13 , 4454
(15:51:09.147) ,383258 ,  14 , 4455
(15:51:09.157) ,383344 ,  15 , 4456
(15:51:09.167) ,383430 ,  17 , 4457
(15:51:09.177) ,383516 ,  12 , 4458
(15:51:09.187) ,383602 ,  12 , 4459
(15:51:09.199) ,383688 ,  14 , 4460
(15:51:09.209) ,383774 ,  12 , 4461
(15:51:09.219) ,383860 ,  15 , 4462
(15:51:09.233) ,383946 ,  14 , 4463
(15:51:09.248) ,384032 ,  11 , 4464
(15:51:09.259) ,384118 ,   4 , 4465
(15:51:09.269) ,384204 ,  16 , 4466
(15:51:09.280) ,384290 ,  11 , 4467
(15:51:09.289) ,384376 ,  14 , 4468
(15:51:09.299) ,384462 ,  14 , 4469
(15:51:09.309) ,384548 ,  14 , 4470
(15:51:09.319) ,384634 ,  13 , 4471
(15:51:09.331) ,384720 ,  15 , 4472
(15:51:09.341) ,384806 ,  13 , 4473
(15:51:09.353) ,384892 ,  11 , 4474
(15:51:09.364) ,384978 ,  14 , 4475
(15:51:09.374) ,385064 ,  14 , 4476
(15:51:09.384) ,385150 ,  12 , 4477
(15:51:09.395) ,385236 ,  11 , 4478
(15:51:09.405) ,385322 ,  12 , 4479
(15:51:09.415) ,385408 ,  14 , 4480
(15:51:09.424) ,385494 ,  16 , 4481
(15:51:09.435) ,385580 ,  12 , 4482
(15:51:09.446) ,385666 ,  11 , 4483
(15:51:09.457) ,385752 ,  14 , 4484
(15:51:09.469) ,385838 ,  13 , 4485
(15:51:09.479) ,385924 ,  13 , 4486
(15:51:09.489) ,386010 ,  14 , 4487
(15:51:09.499) ,386096 ,  14 , 4488
(15:51:09.509) ,386182 ,  14 , 4489
(15:51:09.519) ,386268 ,  13 , 4490
(15:51:09.529) ,386354 ,  13 , 4491
(15:51:09.540) ,386440 ,  15 , 4492
(15:51:09.549) ,386526 ,  14 , 4493
(15:51:09.560) ,386612 ,  15 , 4494
(15:51:09.570) ,386698 ,  15 , 4495
(15:51:09.584) ,386784 ,  15 , 4496
(15:51:09.595) ,386870 ,   8 , 4497
(15:51:09.605) ,386956 ,  14 , 4498
(15:51:09.615) ,387042 ,  15 , 4499
(15:51:09.625) ,387128 ,  15 , 4500
(15:51:09.636) ,387214 ,  14 , 4501
(15:51:09.647) ,387300 ,   9 , 4502
(15:51:09.656) ,387386 ,  13 , 4503
(15:51:09.666) ,387472 ,  12 , 4504
(15:51:09.678) ,387558 ,  14 , 4505
(15:51:09.687) ,387644 ,  14 , 4506
(15:51:09.698) ,387730 ,  19 , 4507
(15:51:09.708) ,387816 ,   9 , 4508
(15:51:09.722) ,387902 ,  12 , 4509
(15:51:09.732) ,387988 ,  14 , 4510
(15:51:09.743) ,388074 ,  14 , 4511
(15:51:09.753) ,388160 ,  15 , 4512
(15:51:09.763) ,388246 ,  15 , 4513
(15:51:09.773) ,388332 ,  15 , 4514
(15:51:09.784) ,388418 ,  15 , 4515
(15:51:09.794) ,388504 ,  14 , 4516
(15:51:09.804) ,388590 ,  13 , 4517
(15:51:09.815) ,388676 ,  15 , 4518
(15:51:09.826) ,388762 ,  15 , 4519
(15:51:09.839) ,388848 ,  18 , 4520
(15:51:09.849) ,388934 ,  15 , 4521
(15:51:09.859) ,389020 ,  15 , 4522
(15:51:09.869) ,389106 ,  13 , 4523
(15:51:09.880) ,389192 ,  13 , 4524
(15:51:09.890) ,389278 ,  13 , 4525
(15:51:09.900) ,389364 ,  14 , 4526
(15:51:09.910) ,389450 ,  14 , 4527
(15:51:09.920) ,389536 ,  12 , 4528
(15:51:09.931) ,389622 ,  14 , 4529
(15:51:09.941) ,389708 ,  13 , 4530
(15:51:09.953) ,389794 ,  14 , 4531
(15:51:09.966) ,389880 ,  17 , 4532
(15:51:09.976) ,389966 ,  13 , 4533
(15:51:09.986) ,390052 ,  15 , 4534
(15:51:09.997) ,390138 ,  10 , 4535
(15:51:10.007) ,390224 ,  13 , 4536
(15:51:10.017) ,390310 ,  13 , 4537
(15:51:10.027) ,390396 ,  14 , 4538
(15:51:10.039) ,390482 ,  16 , 4539
(15:51:10.049) ,390568 ,  14 , 4540
(15:51:10.058) ,390654 ,  17 , 4541
(15:51:10.069) ,390740 ,  16 , 4542
(15:51:10.080) ,390826 ,  10 , 4543
(15:51:10.092) ,390912 ,  16 , 4544
(15:51:10.102) ,390998 ,  16 , 4545
(15:51:10.115) ,391084 ,  12 , 4546
(15:51:10.125) ,391170 ,  17 , 4547
(15:51:10.135) ,391256 ,  15 , 4548
(15:51:10.146) ,391342 ,  14 , 4549
(15:51:10.155) ,391428 ,  16 , 4550
(15:51:10.166) ,391514 ,  13 , 4551
(15:51:10.176) ,391600 ,  16 , 4552
(15:51:10.186) ,391686 ,  14 , 4553
(15:51:10.197) ,391772 ,  11 , 4554
(15:51:10.207) ,391858 ,  16 , 4555
(15:51:10.219) ,391944 ,  15 , 4556
(15:51:10.230) ,392030 ,  16 , 4557
(15:51:10.242) ,392116 ,  15 , 4558
(15:51:10.252) ,392202 ,  14 , 4559
(15:51:10.263) ,392288 ,  13 , 4560
(15:51:10.273) ,392374 ,  17 , 4561
(15:51:10.283) ,392460 ,  13 , 4562
(15:51:10.294) ,392546 ,  16 , 4563
(15:51:10.304) ,392632 ,  14 , 4564
(15:51:10.315) ,392718 ,  15 , 4565
(15:51:10.325) ,392804 ,  15 , 4566
(15:51:10.336) ,392890 ,  15 , 4567
(15:51:10.348) ,392976 ,  12 , 4568
(15:51:10.358) ,393062 ,  16 , 4569
(15:51:10.369) ,393148 ,  17 , 4570
(15:51:10.381) ,393234 ,  18 , 4571
(15:51:10.391) ,393320 ,  14 , 4572
(15:51:10.402) ,393406 ,  15 , 4573
(15:51:10.413) ,393492 ,  15 , 4574
(15:51:10.422) ,393578 ,  19 , 4575
(15:51:10.433) ,393664 ,  13 , 4576
(15:51:10.444) ,393750 ,  14 , 4577
(15:51:10.454) ,393836 ,  12 , 4578
(15:51:10.465) ,393922 ,  17 , 4579
(15:51:10.475) ,394008 ,  15 , 4580
(15:51:10.486) ,394094 ,  17 , 4581
(15:51:10.498) ,394180 ,  16 , 4582
(15:51:10.509) ,394266 ,  15 , 4583
(15:51:10.519) ,394352 ,  14 , 4584
(15:51:10.530) ,394438 ,  13 , 4585
(15:51:10.541) ,394524 ,  16 , 4586
(15:51:10.552) ,394610 ,  12 , 4587
(15:51:10.563) ,394696 ,  15 , 4588
(15:51:10.572) ,394782 ,  15 , 4589
(15:51:10.583) ,394868 ,  12 , 4590
(15:51:10.594) ,394954 ,  16 , 4591
(15:51:10.604) ,395040 ,  15 , 4592
(15:51:10.615) ,395126 ,  10 , 4593
(15:51:10.627) ,395212 ,  15 , 4594
(15:51:10.637) ,395298 ,  14 , 4595
(15:51:10.648) ,395384 ,  13 , 4596
(15:51:10.658) ,395470 ,  16 , 4597
(15:51:10.670) ,395556 ,  13 , 4598
(15:51:10.681) ,395642 ,  14 , 4599
(15:51:10.691) ,395728 ,  14 , 4600
(15:51:10.702) ,395814 ,  14 , 4601
(15:51:10.713) ,395900 ,  14 , 4602
(15:51:10.723) ,395986 ,  15 , 4603
(15:51:10.733) ,396072 ,  15 , 4604
(15:51:10.745) ,396158 ,  14 , 4605
(15:51:10.754) ,396244 ,  15 , 4606
(15:51:10.766) ,396330 ,  14 , 4607
(15:51:10.776) ,396416 ,  15 , 4608
(15:51:10.786) ,396502 ,  13 , 4609
(15:51:10.797) ,396588 ,  14 , 4610
(15:51:10.808) ,396674 ,  15 , 4611
(15:51:10.818) ,396760 ,  12 , 4612
(15:51:10.832) ,396846 ,  10 , 4613
(15:51:10.845) ,396932 ,  13 , 4614
(15:51:10.855) ,397018 ,  16 , 4615
(15:51:10.866) ,397104 ,  19 , 4616
(15:51:10.877) ,397190 ,  15 , 4617
(15:51:10.887) ,397276 ,  15 , 4618
(15:51:10.898) ,397362 ,  15 , 4619
(15:51:10.908) ,397448 ,  16 , 4620
(15:51:10.918) ,397534 ,  15 , 4621
(15:51:10.929) ,397620 ,   7 , 4622
(15:51:10.940) ,397706 ,  14 , 4623
(15:51:10.950) ,397792 ,  14 , 4624
(15:51:10.960) ,397878 ,  12 , 4625
(15:51:10.970) ,397964 ,  14 , 4626
(15:51:10.982) ,398050 ,  18 , 4627
(15:51:10.992) ,398136 ,  12 , 4628
(15:51:11.003) ,398222 ,  14 , 4629
(15:51:11.016) ,398308 ,  12 , 4630
(15:51:11.026) ,398394 ,  18 , 4631
(15:51:11.038) ,398480 ,  14 , 4632
(15:51:11.049) ,398566 ,  15 , 4633
(15:51:11.058) ,398652 ,  14 , 4634
(15:51:11.069) ,398738 ,  12 , 4635
(15:51:11.080) ,398824 ,  14 , 4636
(15:51:11.091) ,398910 ,  15 , 4637
(15:51:11.102) ,398996 ,  11 , 4638
(15:51:11.113) ,399082 ,  13 , 4639
(15:51:11.123) ,399168 ,  13 , 4640
(15:51:11.134) ,399254 ,  14 , 4641
(15:51:11.145) ,399340 ,  13 , 4642
(15:51:11.154) ,399426 ,  15 , 4643
(15:51:11.165) ,399512 ,  10 , 4644
(15:51:11.175) ,399598 ,  16 , 4645
(15:51:11.186) ,399684 ,  12 , 4646
(15:51:11.199) ,399770 ,  13 , 4647
(15:51:11.210) ,399856 ,  13 , 4648
(15:51:11.220) ,399942 ,  14 , 4649
(15:51:11.231) ,400028 ,  13 , 4650
(15:51:11.242) ,400114 ,  13 , 4651
(15:51:11.252) ,400200 ,  14 , 4652
(15:51:11.263) ,400286 ,  13 , 4653
(15:51:11.275) ,400372 ,  14 , 4654
(15:51:11.288) ,400458 ,  14 , 4655
(15:51:11.301) ,400544 ,  16 , 4656
